school_year,school_year_offset,sis_user_id,student_label,grade_level,course_id,course_name,course_track,section_id,teacher_id,attendance_category,boy_assignment_label,eoy_assignment_label,boy_score,eoy_score,present_boy,present_eoy,observed_growth_delta,modeled_eoy_growth_delta,latent_readiness_after_boy,latent_readiness_after_eoy,latent_eoy_transition_delta,growth_band
2025-2026,0,SYN-SIS-000004,Synthetic Student 004,11,MATH-ALG2,Algebra 2,regular,Y00-SEC-010,TCH-002,high,Assignment 01,Assignment 02,47.52,52.69,true,true,5.169999999999995,5.17,45.93,50.7807,4.8507,positive_growth
2025-2026,0,SYN-SIS-000005,Synthetic Student 005,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y00-SEC-024,TCH-005,high,Assignment 01,Assignment 02,35.69,53.51,true,true,17.82,17.82,43.47,51.9997,8.5297,large_positive_growth
2025-2026,0,SYN-SIS-000018,Synthetic Student 018,10,MATH-GEOM,Geometry,regular,Y00-SEC-008,TCH-002,normal,Assignment 01,Assignment 02,89.19,95.72,true,true,6.530000000000001,6.53,90.32,89.2903,-1.0297,positive_growth
2025-2026,0,SYN-SIS-000022,Synthetic Student 022,9,MATH-GEOM,Geometry,regular,Y00-SEC-005,TCH-001,normal,Assignment 01,Assignment 02,66.55,66.37,true,true,-0.1799999999999926,-0.18,67.08,69.5397,2.4597,stable
2025-2026,0,SYN-SIS-000028,Synthetic Student 028,10,MATH-AP-PRECALC,AP Precalculus,ap,Y00-SEC-016,TCH-004,normal,Assignment 01,Assignment 02,42.62,51.3,true,true,8.68,8.68,44.84,51.5717,6.7317,positive_growth
2025-2026,0,SYN-SIS-000032,Synthetic Student 032,9,MATH-GEOM,Geometry,regular,Y00-SEC-006,TCH-002,high,Assignment 01,Assignment 02,76.12,80.58,true,true,4.459999999999994,4.46,74.7,78.3809,3.6809,stable
2025-2026,0,SYN-SIS-000046,Synthetic Student 046,9,MATH-ALG1,Algebra 1,regular,Y00-SEC-001,TCH-001,normal,Assignment 01,Assignment 02,43.95,55.06,true,true,11.11,11.11,48.19,57.4184,9.2284,positive_growth
2025-2026,0,SYN-SIS-000068,Synthetic Student 068,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y00-SEC-023,TCH-005,normal,Assignment 01,Assignment 02,69.53,74.03,true,true,4.5,4.5,73.04,76.423,3.383,stable
2025-2026,0,SYN-SIS-000070,Synthetic Student 070,9,MATH-GEOM,Geometry,regular,Y00-SEC-008,TCH-002,normal,Assignment 01,Assignment 02,42.25,43.86,true,true,1.6099999999999994,1.61,40.54,46.74,6.2,stable
2025-2026,0,SYN-SIS-000093,Synthetic Student 093,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y00-SEC-023,TCH-005,high,Assignment 01,Assignment 02,78.84,74.91,true,true,-3.930000000000007,-3.93,77.94,80.6576,2.7176,stable
2025-2026,0,SYN-SIS-000096,Synthetic Student 096,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y00-SEC-021,TCH-005,high,Assignment 01,Assignment 02,81.22,84.42,true,true,3.200000000000003,3.2,81.09,84.2472,3.1572,stable
2025-2026,0,SYN-SIS-000097,Synthetic Student 097,10,MATH-ALG2,Algebra 2,regular,Y00-SEC-010,TCH-002,high,Assignment 01,Assignment 02,47.25,51.91,true,true,4.659999999999997,4.66,47.57,51.6306,4.0606,stable
2025-2026,0,SYN-SIS-000099,Synthetic Student 099,12,MATH-AP-PRECALC,AP Precalculus,ap,Y00-SEC-017,TCH-004,high,Assignment 01,Assignment 02,44.99,46.9,true,true,1.9099999999999966,1.91,42.11,48.1101,6.0001,stable
2025-2026,0,SYN-SIS-000107,Synthetic Student 107,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y00-SEC-021,TCH-005,normal,Assignment 01,Assignment 02,20.8,32.23,true,true,11.429999999999996,11.43,22.9,33.2287,10.3287,positive_growth
2025-2026,0,SYN-SIS-000118,Synthetic Student 118,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y00-SEC-026,TCH-005,high,Assignment 01,Assignment 02,97.17,99.43,true,true,2.260000000000005,2.26,96.72,100.0,3.28,stable
2025-2026,0,SYN-SIS-000120,Synthetic Student 120,10,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-013,TCH-003,normal,Assignment 01,Assignment 02,62.44,56.67,true,true,-5.769999999999996,-5.77,55.11,60.5564,5.4464,negative_growth
2025-2026,0,SYN-SIS-000138,Synthetic Student 138,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y00-SEC-024,TCH-005,normal,Assignment 01,Assignment 02,90.07,95.17,true,true,5.1000000000000085,5.1,92.35,94.2952,1.9452,positive_growth
2025-2026,0,SYN-SIS-000151,Synthetic Student 151,9,MATH-GEOM,Geometry,regular,Y00-SEC-006,TCH-002,at_risk,Assignment 01,Assignment 02,62.68,0.0,true,false,,,59.54,65.4368,5.8968,absent_eoy
2025-2026,0,SYN-SIS-000154,Synthetic Student 154,11,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-012,TCH-003,high,Assignment 01,Assignment 02,85.1,92.65,true,true,7.550000000000011,7.55,90.02,92.7491,2.7291,positive_growth
2025-2026,0,SYN-SIS-000158,Synthetic Student 158,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y00-SEC-021,TCH-005,normal,Assignment 01,Assignment 02,90.05,90.03,true,true,-0.01999999999999602,-0.02,86.87,91.0558,4.1858,stable
2025-2026,0,SYN-SIS-000163,Synthetic Student 163,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y00-SEC-023,TCH-005,high,Assignment 01,Assignment 02,45.86,50.14,true,true,4.280000000000001,4.28,47.97,52.1011,4.1311,stable
2025-2026,0,SYN-SIS-000169,Synthetic Student 169,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y00-SEC-025,TCH-005,high,Assignment 01,Assignment 02,98.84,97.2,true,true,-1.6400000000000006,-1.64,99.76,97.1532,-2.6068,stable
2025-2026,0,SYN-SIS-000177,Synthetic Student 177,9,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-015,TCH-003,high,Assignment 01,Assignment 02,77.14,80.89,true,true,3.75,3.75,75.48,79.9039,4.4239,stable
2025-2026,0,SYN-SIS-000181,Synthetic Student 181,10,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-014,TCH-003,normal,Assignment 01,Assignment 02,44.6,47.91,true,true,3.309999999999995,3.31,44.42,50.0994,5.6794,stable
2025-2026,0,SYN-SIS-000188,Synthetic Student 188,10,MATH-GEOM,Geometry,regular,Y00-SEC-007,TCH-001,high,Assignment 01,Assignment 02,24.45,35.04,true,true,10.59,10.59,23.96,31.6911,7.7311,positive_growth
2025-2026,0,SYN-SIS-000192,Synthetic Student 192,11,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-012,TCH-003,normal,Assignment 01,Assignment 02,90.68,97.09,true,true,6.409999999999997,6.41,92.03,97.5872,5.5572,positive_growth
2025-2026,0,SYN-SIS-000197,Synthetic Student 197,10,MATH-PRECALC,Precalculus,regular,Y00-SEC-020,TCH-004,normal,Assignment 01,Assignment 02,39.1,47.54,true,true,8.439999999999998,8.44,43.93,51.09,7.16,positive_growth
2025-2026,0,SYN-SIS-000198,Synthetic Student 198,10,MATH-GEOM,Geometry,regular,Y00-SEC-005,TCH-001,normal,Assignment 01,Assignment 02,19.83,33.91,true,true,14.079999999999998,14.08,21.04,31.7119,10.6719,positive_growth
2025-2026,0,SYN-SIS-000205,Synthetic Student 205,9,MATH-ALG1,Algebra 1,regular,Y00-SEC-002,TCH-001,high,Assignment 01,Assignment 02,15.14,25.18,true,true,10.04,10.04,14.73,23.867,9.137,positive_growth
2025-2026,0,SYN-SIS-000208,Synthetic Student 208,9,MATH-GEOM,Geometry,regular,Y00-SEC-004,TCH-002,high,Assignment 01,Assignment 02,48.85,46.6,true,true,-2.25,-2.25,47.49,50.8773,3.3873,stable
2025-2026,0,SYN-SIS-000242,Synthetic Student 242,10,MATH-ALG2,Algebra 2,regular,Y00-SEC-010,TCH-002,high,Assignment 01,Assignment 02,23.81,40.72,true,true,16.91,16.91,26.42,38.5994,12.1794,large_positive_growth
2025-2026,0,SYN-SIS-000257,Synthetic Student 257,10,MATH-ALG2-H,Honors Algebra 2,honors,Y00-SEC-013,TCH-003,normal,Assignment 01,Assignment 02,47.62,42.53,true,true,-5.089999999999996,-5.09,39.63,44.959,5.329,negative_growth
2025-2026,0,SYN-SIS-000275,Synthetic Student 275,11,MATH-ALG2,Algebra 2,regular,Y00-SEC-010,TCH-002,high,Assignment 01,Assignment 02,61.81,63.38,true,true,1.5700000000000003,1.57,57.67,57.8396,0.1696,stable
2025-2026,0,SYN-SIS-000276,Synthetic Student 276,11,MATH-PRECALC,Precalculus,regular,Y00-SEC-020,TCH-004,normal,Assignment 01,Assignment 02,47.19,48.24,true,true,1.0500000000000043,1.05,43.1,44.3962,1.2962,stable
2025-2026,0,SYN-SIS-000285,Synthetic Student 285,11,MATH-GEOM,Geometry,regular,Y00-SEC-004,TCH-002,high,Assignment 01,Assignment 02,86.44,92.55,true,true,6.109999999999999,6.11,90.56,90.9349,0.3749,positive_growth
2026-2027,1,SYN-SIS-000012,Synthetic Student 012,10,MATH-ALG2,Algebra 2,regular,Y01-SEC-008,TCH-002,high,Assignment 03,Assignment 04,52.19,53.46,true,true,1.2700000000000031,1.27,51.7068,55.1319,3.4251,stable
2026-2027,1,SYN-SIS-000014,Synthetic Student 014,11,MATH-PRECALC,Precalculus,regular,Y01-SEC-019,TCH-004,normal,Assignment 03,Assignment 04,53.48,56.78,true,true,3.3000000000000043,3.3,54.7039,54.2837,-0.4202,stable
2026-2027,1,SYN-SIS-000025,Synthetic Student 025,10,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-011,TCH-003,normal,Assignment 03,Assignment 04,62.17,76.06,true,true,13.89,13.89,64.8387,74.3216,9.4829,positive_growth
2026-2027,1,SYN-SIS-000045,Synthetic Student 045,10,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-013,TCH-004,high,Assignment 03,Assignment 04,45.24,53.2,true,true,7.960000000000001,7.96,42.7981,50.7176,7.9195,positive_growth
2026-2027,1,SYN-SIS-000050,Synthetic Student 050,10,MATH-GEOM,Geometry,regular,Y01-SEC-005,TCH-001,normal,Assignment 03,Assignment 04,30.18,37.1,true,true,6.920000000000002,6.92,30.7895,36.3897,5.6002,positive_growth
2026-2027,1,SYN-SIS-000055,Synthetic Student 055,10,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-013,TCH-004,normal,Assignment 03,Assignment 04,72.32,73.96,true,true,1.6400000000000006,1.64,71.1309,74.8413,3.7104,stable
2026-2027,1,SYN-SIS-000057,Synthetic Student 057,10,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-014,TCH-004,normal,Assignment 03,Assignment 04,75.5,80.59,true,true,5.090000000000003,5.09,75.4615,81.3514,5.8899,positive_growth
2026-2027,1,SYN-SIS-000058,Synthetic Student 058,10,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-012,TCH-003,high,Assignment 03,Assignment 04,52.59,55.62,true,true,3.029999999999994,3.03,55.0029,58.8818,3.8789,stable
2026-2027,1,SYN-SIS-000064,Synthetic Student 064,12,MATH-PRECALC,Precalculus,regular,Y01-SEC-017,TCH-003,normal,Assignment 03,Assignment 04,28.93,30.64,true,true,1.7100000000000009,1.71,30.9115,32.0365,1.125,stable
2026-2027,1,SYN-SIS-000065,Synthetic Student 065,10,MATH-GEOM,Geometry,regular,Y01-SEC-003,TCH-001,normal,Assignment 03,Assignment 04,0.0,34.39,false,true,,1.68,30.3116,35.6447,5.3331,first_evidence_eoy
2026-2027,1,SYN-SIS-000068,Synthetic Student 068,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-023,TCH-005,normal,Assignment 03,Assignment 04,72.14,73.06,true,true,0.9200000000000017,0.92,72.9902,78.4894,5.4992,stable
2026-2027,1,SYN-SIS-000069,Synthetic Student 069,11,MATH-PRECALC,Precalculus,regular,Y01-SEC-019,TCH-004,high,Assignment 03,Assignment 04,58.97,63.31,true,true,4.340000000000003,4.34,56.0503,61.4412,5.3909,stable
2026-2027,1,SYN-SIS-000070,Synthetic Student 070,10,MATH-ALG2,Algebra 2,regular,Y01-SEC-006,TCH-002,normal,Assignment 03,Assignment 04,45.62,54.51,true,true,8.89,8.89,44.5656,54.6578,10.0922,positive_growth
2026-2027,1,SYN-SIS-000073,Synthetic Student 073,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y01-SEC-021,TCH-005,high,Assignment 03,Assignment 04,65.64,65.28,true,true,-0.35999999999999943,-0.36,62.4633,64.9998,2.5365,stable
2026-2027,1,SYN-SIS-000078,Synthetic Student 078,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y01-SEC-021,TCH-005,high,Assignment 03,Assignment 04,36.44,43.99,true,true,7.550000000000004,7.55,37.7888,45.264,7.4752,positive_growth
2026-2027,1,SYN-SIS-000083,Synthetic Student 083,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y01-SEC-021,TCH-005,high,Assignment 03,Assignment 04,26.95,0.0,true,false,,,31.3207,35.2193,3.8986,absent_eoy
2026-2027,1,SYN-SIS-000087,Synthetic Student 087,11,MATH-PRECALC,Precalculus,regular,Y01-SEC-017,TCH-003,high,Assignment 03,Assignment 04,49.24,50.43,true,true,1.1899999999999977,1.19,48.0266,54.9142,6.8876,stable
2026-2027,1,SYN-SIS-000088,Synthetic Student 088,11,MATH-PRECALC,Precalculus,regular,Y01-SEC-018,TCH-003,high,Assignment 03,Assignment 04,55.82,59.09,true,true,3.270000000000003,3.27,56.2475,61.4976,5.2501,stable
2026-2027,1,SYN-SIS-000094,Synthetic Student 094,11,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-014,TCH-004,normal,Assignment 03,Assignment 04,62.91,69.62,true,true,6.710000000000008,6.71,62.9607,68.6806,5.7199,positive_growth
2026-2027,1,SYN-SIS-000100,Synthetic Student 100,10,MATH-GEOM,Geometry,regular,Y01-SEC-003,TCH-001,normal,Assignment 03,Assignment 04,0.0,32.36,false,true,,10.38,24.8248,30.7861,5.9613,first_evidence_eoy
2026-2027,1,SYN-SIS-000116,Synthetic Student 116,10,MATH-ALG2,Algebra 2,regular,Y01-SEC-006,TCH-002,normal,Assignment 03,Assignment 04,30.28,37.32,true,true,7.039999999999999,7.04,28.3747,35.2486,6.8739,positive_growth
2026-2027,1,SYN-SIS-000122,Synthetic Student 122,11,MATH-ALG2,Algebra 2,regular,Y01-SEC-006,TCH-002,normal,Assignment 03,Assignment 04,26.24,38.4,true,true,12.16,12.16,29.5182,34.7811,5.2629,positive_growth
2026-2027,1,SYN-SIS-000134,Synthetic Student 134,11,MATH-PRECALC,Precalculus,regular,Y01-SEC-017,TCH-003,normal,Assignment 03,Assignment 04,46.95,61.04,true,true,14.089999999999996,14.09,51.1595,54.285,3.1255,positive_growth
2026-2027,1,SYN-SIS-000136,Synthetic Student 136,12,MATH-BEYOND-CORE,Beyond Core Math Sequence,beyond_core,Y01-SEC-024,TCH-005,normal,Assignment 03,Assignment 04,73.57,75.2,true,true,1.6300000000000097,1.63,70.7718,74.2433,3.4715,stable
2026-2027,1,SYN-SIS-000156,Synthetic Student 156,10,MATH-ALG2,Algebra 2,regular,Y01-SEC-008,TCH-002,normal,Assignment 03,Assignment 04,14.06,27.17,true,true,13.110000000000001,13.11,16.4544,24.1902,7.7358,positive_growth
2026-2027,1,SYN-SIS-000160,Synthetic Student 160,10,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-016,TCH-004,normal,Assignment 03,Assignment 04,31.66,35.25,true,true,3.59,3.59,25.7408,39.4255,13.6847,stable
2026-2027,1,SYN-SIS-000166,Synthetic Student 166,10,MATH-ALG2,Algebra 2,regular,Y01-SEC-008,TCH-002,high,Assignment 03,Assignment 04,12.28,18.33,true,true,6.049999999999999,6.05,14.412,19.1671,4.7551,positive_growth
2026-2027,1,SYN-SIS-000171,Synthetic Student 171,10,MATH-GEOM,Geometry,regular,Y01-SEC-005,TCH-001,high,Assignment 03,Assignment 04,18.96,22.83,true,true,3.8699999999999974,3.87,14.6915,23.4374,8.7459,stable
2026-2027,1,SYN-SIS-000174,Synthetic Student 174,11,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-015,TCH-004,normal,Assignment 03,Assignment 04,48.76,60.82,true,true,12.060000000000002,12.06,51.1259,60.2336,9.1077,positive_growth
2026-2027,1,SYN-SIS-000186,Synthetic Student 186,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y01-SEC-021,TCH-005,high,Assignment 03,Assignment 04,15.36,0.0,true,false,,,21.0116,29.0036,7.992,absent_eoy
2026-2027,1,SYN-SIS-000188,Synthetic Student 188,11,MATH-ALG2,Algebra 2,regular,Y01-SEC-008,TCH-002,high,Assignment 03,Assignment 04,29.07,37.85,true,true,8.780000000000001,8.78,27.9818,32.8235,4.8417,positive_growth
2026-2027,1,SYN-SIS-000189,Synthetic Student 189,11,MATH-PRECALC,Precalculus,regular,Y01-SEC-019,TCH-004,high,Assignment 03,Assignment 04,21.91,31.75,true,true,9.84,9.84,25.5226,29.3235,3.8009,positive_growth
2026-2027,1,SYN-SIS-000191,Synthetic Student 191,12,MATH-PRECALC,Precalculus,regular,Y01-SEC-018,TCH-003,normal,Assignment 03,Assignment 04,64.22,70.35,true,true,6.1299999999999955,6.13,67.1462,70.9776,3.8314,positive_growth
2026-2027,1,SYN-SIS-000192,Synthetic Student 192,12,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-013,TCH-004,normal,Assignment 03,Assignment 04,93.29,90.37,true,true,-2.9200000000000017,-2.92,97.3149,88.7735,-8.5414,stable
2026-2027,1,SYN-SIS-000209,Synthetic Student 209,12,MATH-PRECALC,Precalculus,regular,Y01-SEC-019,TCH-004,normal,Assignment 03,Assignment 04,35.1,40.75,true,true,5.649999999999999,5.65,41.296,42.3518,1.0558,positive_growth
2026-2027,1,SYN-SIS-000218,Synthetic Student 218,12,MATH-PRECALC,Precalculus,regular,Y01-SEC-018,TCH-003,normal,Assignment 03,Assignment 04,17.79,25.95,true,true,8.16,8.16,22.3229,24.7317,2.4088,positive_growth
2026-2027,1,SYN-SIS-000220,Synthetic Student 220,12,MATH-BEYOND-CORE,Beyond Core Math Sequence,beyond_core,Y01-SEC-024,TCH-005,normal,Assignment 03,Assignment 04,64.14,67.12,true,true,2.980000000000004,2.98,66.4097,68.2596,1.8499,stable
2026-2027,1,SYN-SIS-000234,Synthetic Student 234,11,MATH-PRECALC,Precalculus,regular,Y01-SEC-017,TCH-003,normal,Assignment 03,Assignment 04,54.26,53.95,true,true,-0.30999999999999517,-0.31,49.6503,54.8298,5.1795,stable
2026-2027,1,SYN-SIS-000240,Synthetic Student 240,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y01-SEC-020,TCH-005,high,Assignment 03,Assignment 04,36.43,40.09,true,true,3.6600000000000037,3.66,35.1169,41.8213,6.7044,stable
2026-2027,1,SYN-SIS-000242,Synthetic Student 242,11,MATH-PRECALC,Precalculus,regular,Y01-SEC-019,TCH-004,high,Assignment 03,Assignment 04,36.11,40.01,true,true,3.8999999999999986,3.9,35.4601,39.7046,4.2445,stable
2026-2027,1,SYN-SIS-000247,Synthetic Student 247,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y01-SEC-023,TCH-005,at_risk,Assignment 03,Assignment 04,0.0,46.86,false,true,,-0.4,41.7976,51.2035,9.4059,first_evidence_eoy
2026-2027,1,SYN-SIS-000255,Synthetic Student 255,12,MATH-AP-PRECALC,AP Precalculus,ap,Y01-SEC-015,TCH-004,normal,Assignment 03,Assignment 04,100.0,100.0,true,true,0.0,0.0,95.8355,99.2798,3.4443,stable
2026-2027,1,SYN-SIS-000259,Synthetic Student 259,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y01-SEC-020,TCH-005,normal,Assignment 03,Assignment 04,77.84,86.37,true,true,8.530000000000001,8.53,77.3451,80.304,2.9589,positive_growth
2026-2027,1,SYN-SIS-000260,Synthetic Student 260,10,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-011,TCH-003,high,Assignment 03,Assignment 04,93.74,100.0,true,true,6.260000000000005,6.26,93.9534,98.1897,4.2363,positive_growth
2026-2027,1,SYN-SIS-000265,Synthetic Student 265,10,MATH-ALG2,Algebra 2,regular,Y01-SEC-008,TCH-002,high,Assignment 03,Assignment 04,10.06,28.7,true,true,18.64,18.64,17.6193,29.2347,11.6154,large_positive_growth
2026-2027,1,SYN-SIS-000266,Synthetic Student 266,11,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-011,TCH-003,normal,Assignment 03,Assignment 04,53.58,57.99,true,true,4.410000000000004,4.41,55.8297,58.9488,3.1191,stable
2026-2027,1,SYN-SIS-000285,Synthetic Student 285,12,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-010,TCH-003,high,Assignment 03,Assignment 04,94.05,85.65,true,true,-8.399999999999991,-8.4,90.1949,90.9144,0.7195,negative_growth
2026-2027,1,SYN-SIS-000292,Synthetic Student 292,9,MATH-GEOM,Geometry,regular,Y01-SEC-003,TCH-001,high,Assignment 03,Assignment 04,66.6,70.09,true,true,3.490000000000009,3.49,65.61,73.2135,7.6035,stable
2026-2027,1,SYN-SIS-000302,Synthetic Student 302,9,MATH-GEOM,Geometry,regular,Y01-SEC-002,TCH-002,normal,Assignment 03,Assignment 04,52.08,51.43,true,true,-0.6499999999999986,-0.65,48.38,54.9508,6.5708,stable
2026-2027,1,SYN-SIS-000324,Synthetic Student 324,9,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-012,TCH-003,normal,Assignment 03,Assignment 04,24.67,34.67,true,true,10.0,10.0,24.56,35.1725,10.6125,positive_growth
2026-2027,1,SYN-SIS-000331,Synthetic Student 331,9,MATH-GEOM,Geometry,regular,Y01-SEC-003,TCH-001,high,Assignment 03,Assignment 04,39.48,42.35,true,true,2.8700000000000045,2.87,41.26,47.4652,6.2052,stable
2026-2027,1,SYN-SIS-000333,Synthetic Student 333,9,MATH-ALG1,Algebra 1,regular,Y01-SEC-001,TCH-001,normal,Assignment 03,Assignment 04,0.0,41.34,false,true,,,34.47,40.117,5.647,first_evidence_eoy
2026-2027,1,SYN-SIS-000342,Synthetic Student 342,9,MATH-ALG2-H,Honors Algebra 2,honors,Y01-SEC-011,TCH-003,normal,Assignment 03,Assignment 04,50.97,58.51,true,true,7.539999999999999,7.54,51.2,58.473,7.273,positive_growth
2026-2027,1,SYN-SIS-000343,Synthetic Student 343,9,MATH-ALG1,Algebra 1,regular,Y01-SEC-001,TCH-001,normal,Assignment 03,Assignment 04,0.0,63.66,false,true,,,60.99,62.4568,1.4668,first_evidence_eoy
2027-2028,2,SYN-SIS-000001,Synthetic Student 001,11,MATH-AP-CALC-AB,AP Calculus AB,ap,Y02-SEC-021,TCH-004,normal,Assignment 05,Assignment 06,0.0,55.14,false,true,,-0.15,48.4486,52.642,4.1934,first_evidence_eoy
2027-2028,2,SYN-SIS-000014,Synthetic Student 014,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y02-SEC-020,TCH-005,normal,Assignment 05,Assignment 06,59.23,54.23,true,true,-5.0,-5.0,53.2643,55.0548,1.7905,stable
2027-2028,2,SYN-SIS-000016,Synthetic Student 016,11,MATH-AP-CALC-BC,AP Calculus BC,ap,Y02-SEC-023,TCH-005,high,Assignment 05,Assignment 06,84.41,84.22,true,true,-0.18999999999999773,-0.19,80.7156,81.5762,0.8606,stable
2027-2028,2,SYN-SIS-000019,Synthetic Student 019,11,MATH-PRECALC,Precalculus,regular,Y02-SEC-016,TCH-004,high,Assignment 05,Assignment 06,33.6,44.31,true,true,10.71,10.71,36.4383,45.3456,8.9073,positive_growth
2027-2028,2,SYN-SIS-000032,Synthetic Student 032,11,MATH-AP-PRECALC,AP Precalculus,ap,Y02-SEC-011,TCH-004,high,Assignment 05,Assignment 06,83.76,84.67,true,true,0.9099999999999966,0.91,81.1148,85.0869,3.9721,stable
2027-2028,2,SYN-SIS-000033,Synthetic Student 033,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y02-SEC-020,TCH-005,at_risk,Assignment 05,Assignment 06,49.6,0.0,true,false,,,47.0797,55.3986,8.3189,absent_eoy
2027-2028,2,SYN-SIS-000050,Synthetic Student 050,11,MATH-ALG2,Algebra 2,regular,Y02-SEC-006,TCH-002,normal,Assignment 05,Assignment 06,31.4,35.88,true,true,4.480000000000004,4.48,32.9411,37.6327,4.6916,stable
2027-2028,2,SYN-SIS-000051,Synthetic Student 051,11,MATH-AP-CALC-BC,AP Calculus BC,ap,Y02-SEC-023,TCH-005,high,Assignment 05,Assignment 06,69.22,73.43,true,true,4.210000000000008,4.21,65.7725,70.9598,5.1873,stable
2027-2028,2,SYN-SIS-000066,Synthetic Student 066,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y02-SEC-017,TCH-005,normal,Assignment 05,Assignment 06,66.73,69.07,true,true,2.339999999999989,2.34,61.7453,65.9763,4.231,stable
2027-2028,2,SYN-SIS-000113,Synthetic Student 113,11,MATH-ALG2,Algebra 2,regular,Y02-SEC-008,TCH-002,high,Assignment 05,Assignment 06,31.43,32.93,true,true,1.5,1.5,25.4497,33.4431,7.9934,stable
2027-2028,2,SYN-SIS-000126,Synthetic Student 126,11,MATH-AP-PRECALC,AP Precalculus,ap,Y02-SEC-013,TCH-004,normal,Assignment 05,Assignment 06,69.63,75.84,true,true,6.210000000000008,6.21,70.5064,73.8883,3.3819,positive_growth
2027-2028,2,SYN-SIS-000146,Synthetic Student 146,11,MATH-AP-PRECALC,AP Precalculus,ap,Y02-SEC-013,TCH-004,high,Assignment 05,Assignment 06,76.35,83.67,true,true,7.320000000000007,7.32,80.5025,86.1657,5.6632,positive_growth
2027-2028,2,SYN-SIS-000156,Synthetic Student 156,11,MATH-PRECALC,Precalculus,regular,Y02-SEC-016,TCH-004,normal,Assignment 05,Assignment 06,18.88,32.56,true,true,13.680000000000003,13.68,21.7445,30.0961,8.3516,positive_growth
2027-2028,2,SYN-SIS-000174,Synthetic Student 174,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y02-SEC-021,TCH-004,normal,Assignment 05,Assignment 06,58.12,58.5,true,true,0.38000000000000256,0.38,59.2562,60.8924,1.6362,stable
2027-2028,2,SYN-SIS-000197,Synthetic Student 197,12,MATH-AP-CALC-BC,AP Calculus BC,ap,Y02-SEC-022,TCH-005,normal,Assignment 05,Assignment 06,50.69,57.06,true,true,6.3700000000000045,6.37,50.5499,57.2472,6.6973,positive_growth
2027-2028,2,SYN-SIS-000202,Synthetic Student 202,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y02-SEC-021,TCH-004,normal,Assignment 05,Assignment 06,34.71,35.69,true,true,0.9799999999999969,0.98,31.2098,40.1027,8.8929,stable
2027-2028,2,SYN-SIS-000225,Synthetic Student 225,11,MATH-ALG2-H,Honors Algebra 2,honors,Y02-SEC-009,TCH-003,normal,Assignment 05,Assignment 06,62.37,64.05,true,true,1.6799999999999997,1.68,59.7166,63.188,3.4714,stable
2027-2028,2,SYN-SIS-000235,Synthetic Student 235,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y02-SEC-019,TCH-005,high,Assignment 05,Assignment 06,45.13,54.24,true,true,9.11,9.11,50.0554,54.2224,4.167,positive_growth
2027-2028,2,SYN-SIS-000237,Synthetic Student 237,12,MATH-AP-CALC-AB,AP Calculus AB,ap,Y02-SEC-018,TCH-005,normal,Assignment 05,Assignment 06,42.72,47.21,true,true,4.490000000000002,4.49,40.5945,46.9214,6.3269,stable
