extraction_batch_id,source_system,school_year,canvas_course_id,course_id,course_name,course_track,section_id,section_label,period_label,teacher_id,teacher_label,sis_user_id,student_label,email,grade_level,enrollment_status
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-GEOM-2030-2031,MATH-GEOM,Geometry,regular,Y05-SEC-005,Geometry - Synthetic Section 06-05,Period 3,TCH-001,Teacher 01,SYN-SIS-000542,Synthetic Student 542,bevans33@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-GEOM-2030-2031,MATH-GEOM,Geometry,regular,Y05-SEC-005,Geometry - Synthetic Section 06-05,Period 3,TCH-001,Teacher 01,SYN-SIS-000556,Synthetic Student 556,qrivera33@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-GEOM-2030-2031,MATH-GEOM,Geometry,regular,Y05-SEC-005,Geometry - Synthetic Section 06-05,Period 3,TCH-001,Teacher 01,SYN-SIS-000582,Synthetic Student 582,bgarcia34@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-GEOM-2030-2031,MATH-GEOM,Geometry,regular,Y05-SEC-005,Geometry - Synthetic Section 06-05,Period 3,TCH-001,Teacher 01,SYN-SIS-000586,Synthetic Student 586,fkim34@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-GEOM-2030-2031,MATH-GEOM,Geometry,regular,Y05-SEC-005,Geometry - Synthetic Section 06-05,Period 3,TCH-001,Teacher 01,SYN-SIS-000590,Synthetic Student 590,jortiz34@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-GEOM-2030-2031,MATH-GEOM,Geometry,regular,Y05-SEC-005,Geometry - Synthetic Section 06-05,Period 3,TCH-001,Teacher 01,SYN-SIS-000593,Synthetic Student 593,mmiller34@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-GEOM-2030-2031,MATH-GEOM,Geometry,regular,Y05-SEC-005,Geometry - Synthetic Section 06-05,Period 3,TCH-001,Teacher 01,SYN-SIS-000595,Synthetic Student 595,pnguyen34@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-GEOM-2030-2031,MATH-GEOM,Geometry,regular,Y05-SEC-005,Geometry - Synthetic Section 06-05,Period 3,TCH-001,Teacher 01,SYN-SIS-000603,Synthetic Student 603,cibrahim34@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-GEOM-2030-2031,MATH-GEOM,Geometry,regular,Y05-SEC-005,Geometry - Synthetic Section 06-05,Period 3,TCH-001,Teacher 01,SYN-SIS-000617,Synthetic Student 617,rchen34@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-GEOM-2030-2031,MATH-GEOM,Geometry,regular,Y05-SEC-005,Geometry - Synthetic Section 06-05,Period 3,TCH-001,Teacher 01,SYN-SIS-000626,Synthetic Student 626,fmartinez34@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-016,Precalculus - Synthetic Section 06-16,Period 4,TCH-003,Teacher 03,SYN-SIS-000361,Synthetic Student 361,aortiz31@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-016,Precalculus - Synthetic Section 06-16,Period 4,TCH-003,Teacher 03,SYN-SIS-000364,Synthetic Student 364,dmiller31@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-016,Precalculus - Synthetic Section 06-16,Period 4,TCH-003,Teacher 03,SYN-SIS-000397,Synthetic Student 397,rlewis31@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-016,Precalculus - Synthetic Section 06-16,Period 4,TCH-003,Teacher 03,SYN-SIS-000407,Synthetic Student 407,gchen31@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-016,Precalculus - Synthetic Section 06-16,Period 4,TCH-003,Teacher 03,SYN-SIS-000442,Synthetic Student 442,bnguyen32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-016,Precalculus - Synthetic Section 06-16,Period 4,TCH-003,Teacher 03,SYN-SIS-000443,Synthetic Student 443,cpatel32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-016,Precalculus - Synthetic Section 06-16,Period 4,TCH-003,Teacher 03,SYN-SIS-000446,Synthetic Student 446,fdavis32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-016,Precalculus - Synthetic Section 06-16,Period 4,TCH-003,Teacher 03,SYN-SIS-000448,Synthetic Student 448,hflores32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-016,Precalculus - Synthetic Section 06-16,Period 4,TCH-003,Teacher 03,SYN-SIS-000449,Synthetic Student 449,igarcia32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-016,Precalculus - Synthetic Section 06-16,Period 4,TCH-003,Teacher 03,SYN-SIS-000452,Synthetic Student 452,ljohnson32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-016,Precalculus - Synthetic Section 06-16,Period 4,TCH-003,Teacher 03,SYN-SIS-000464,Synthetic Student 464,dchen32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-016,Precalculus - Synthetic Section 06-16,Period 4,TCH-003,Teacher 03,SYN-SIS-000477,Synthetic Student 477,rprice32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-016,Precalculus - Synthetic Section 06-16,Period 4,TCH-003,Teacher 03,SYN-SIS-000481,Synthetic Student 481,apatel32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-017,Precalculus - Synthetic Section 06-17,Period 4,TCH-004,Teacher 04,SYN-SIS-000354,Synthetic Student 354,ngarcia31@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-017,Precalculus - Synthetic Section 06-17,Period 4,TCH-004,Teacher 04,SYN-SIS-000374,Synthetic Student 374,nhayes31@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-017,Precalculus - Synthetic Section 06-17,Period 4,TCH-004,Teacher 04,SYN-SIS-000398,Synthetic Student 398,smartinez31@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-017,Precalculus - Synthetic Section 06-17,Period 4,TCH-004,Teacher 04,SYN-SIS-000405,Synthetic Student 405,epatel31@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-017,Precalculus - Synthetic Section 06-17,Period 4,TCH-004,Teacher 04,SYN-SIS-000415,Synthetic Student 415,pkim32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-017,Precalculus - Synthetic Section 06-17,Period 4,TCH-004,Teacher 04,SYN-SIS-000417,Synthetic Student 417,rmartinez32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-017,Precalculus - Synthetic Section 06-17,Period 4,TCH-004,Teacher 04,SYN-SIS-000419,Synthetic Student 419,tortiz32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-017,Precalculus - Synthetic Section 06-17,Period 4,TCH-004,Teacher 04,SYN-SIS-000445,Synthetic Student 445,echen32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-017,Precalculus - Synthetic Section 06-17,Period 4,TCH-004,Teacher 04,SYN-SIS-000454,Synthetic Student 454,nlewis32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-017,Precalculus - Synthetic Section 06-17,Period 4,TCH-004,Teacher 04,SYN-SIS-000461,Synthetic Student 461,anguyen32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-017,Precalculus - Synthetic Section 06-17,Period 4,TCH-004,Teacher 04,SYN-SIS-000471,Synthetic Student 471,kjohnson32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-017,Precalculus - Synthetic Section 06-17,Period 4,TCH-004,Teacher 04,SYN-SIS-000478,Synthetic Student 478,sstone32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-017,Precalculus - Synthetic Section 06-17,Period 4,TCH-004,Teacher 04,SYN-SIS-000484,Synthetic Student 484,ddavis32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-018,Precalculus - Synthetic Section 06-18,Period 5,TCH-003,Teacher 03,SYN-SIS-000353,Synthetic Student 353,mflores31@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-018,Precalculus - Synthetic Section 06-18,Period 5,TCH-003,Teacher 03,SYN-SIS-000383,Synthetic Student 383,cmiller31@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-018,Precalculus - Synthetic Section 06-18,Period 5,TCH-003,Teacher 03,SYN-SIS-000420,Synthetic Student 420,vprice32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-018,Precalculus - Synthetic Section 06-18,Period 5,TCH-003,Teacher 03,SYN-SIS-000421,Synthetic Student 421,amiller32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-018,Precalculus - Synthetic Section 06-18,Period 5,TCH-003,Teacher 03,SYN-SIS-000429,Synthetic Student 429,iflores32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-018,Precalculus - Synthetic Section 06-18,Period 5,TCH-003,Teacher 03,SYN-SIS-000441,Synthetic Student 441,arivera32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-018,Precalculus - Synthetic Section 06-18,Period 5,TCH-003,Teacher 03,SYN-SIS-000451,Synthetic Student 451,kibrahim32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-018,Precalculus - Synthetic Section 06-18,Period 5,TCH-003,Teacher 03,SYN-SIS-000458,Synthetic Student 458,sprice32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-018,Precalculus - Synthetic Section 06-18,Period 5,TCH-003,Teacher 03,SYN-SIS-000465,Synthetic Student 465,edavis32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-018,Precalculus - Synthetic Section 06-18,Period 5,TCH-003,Teacher 03,SYN-SIS-000468,Synthetic Student 468,hgarcia32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-018,Precalculus - Synthetic Section 06-18,Period 5,TCH-003,Teacher 03,SYN-SIS-000473,Synthetic Student 473,mlewis32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-018,Precalculus - Synthetic Section 06-18,Period 5,TCH-003,Teacher 03,SYN-SIS-000480,Synthetic Student 480,vrivera32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2030-2031,SYN-CANVAS-MATH-PRECALC-2030-2031,MATH-PRECALC,Precalculus,regular,Y05-SEC-018,Precalculus - Synthetic Section 06-18,Period 5,TCH-003,Teacher 03,SYN-SIS-000485,Synthetic Student 485,eevans32@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG1-2031-2032,MATH-ALG1,Algebra 1,regular,Y06-SEC-001,Algebra 1 - Synthetic Section 07-01,Period 1,TCH-001,Teacher 01,SYN-SIS-000635,Synthetic Student 635,pbrooks35@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG1-2031-2032,MATH-ALG1,Algebra 1,regular,Y06-SEC-001,Algebra 1 - Synthetic Section 07-01,Period 1,TCH-001,Teacher 01,SYN-SIS-000637,Synthetic Student 637,rdavis35@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG1-2031-2032,MATH-ALG1,Algebra 1,regular,Y06-SEC-001,Algebra 1 - Synthetic Section 07-01,Period 1,TCH-001,Teacher 01,SYN-SIS-000646,Synthetic Student 646,fnelson35@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG1-2031-2032,MATH-ALG1,Algebra 1,regular,Y06-SEC-001,Algebra 1 - Synthetic Section 07-01,Period 1,TCH-001,Teacher 01,SYN-SIS-000647,Synthetic Student 647,gortiz35@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG1-2031-2032,MATH-ALG1,Algebra 1,regular,Y06-SEC-001,Algebra 1 - Synthetic Section 07-01,Period 1,TCH-001,Teacher 01,SYN-SIS-000648,Synthetic Student 648,hprice35@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG1-2031-2032,MATH-ALG1,Algebra 1,regular,Y06-SEC-001,Algebra 1 - Synthetic Section 07-01,Period 1,TCH-001,Teacher 01,SYN-SIS-000651,Synthetic Student 651,krivera35@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG1-2031-2032,MATH-ALG1,Algebra 1,regular,Y06-SEC-001,Algebra 1 - Synthetic Section 07-01,Period 1,TCH-001,Teacher 01,SYN-SIS-000658,Synthetic Student 658,sflores35@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG1-2031-2032,MATH-ALG1,Algebra 1,regular,Y06-SEC-001,Algebra 1 - Synthetic Section 07-01,Period 1,TCH-001,Teacher 01,SYN-SIS-000668,Synthetic Student 668,hstone35@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG1-2031-2032,MATH-ALG1,Algebra 1,regular,Y06-SEC-001,Algebra 1 - Synthetic Section 07-01,Period 1,TCH-001,Teacher 01,SYN-SIS-000672,Synthetic Student 672,lpatel35@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG1-2031-2032,MATH-ALG1,Algebra 1,regular,Y06-SEC-001,Algebra 1 - Synthetic Section 07-01,Period 1,TCH-001,Teacher 01,SYN-SIS-000673,Synthetic Student 673,mbrooks35@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG1-2031-2032,MATH-ALG1,Algebra 1,regular,Y06-SEC-001,Algebra 1 - Synthetic Section 07-01,Period 1,TCH-001,Teacher 01,SYN-SIS-000680,Synthetic Student 680,vibrahim35@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG1-2031-2032,MATH-ALG1,Algebra 1,regular,Y06-SEC-001,Algebra 1 - Synthetic Section 07-01,Period 1,TCH-001,Teacher 01,SYN-SIS-000681,Synthetic Student 681,akim35@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG1-2031-2032,MATH-ALG1,Algebra 1,regular,Y06-SEC-001,Algebra 1 - Synthetic Section 07-01,Period 1,TCH-001,Teacher 01,SYN-SIS-000693,Synthetic Student 693,mchen35@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-009,Honors Algebra 2 - Synthetic Section 07-09,Period 1,TCH-003,Teacher 03,SYN-SIS-000526,Synthetic Student 526,fhayes33@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-009,Honors Algebra 2 - Synthetic Section 07-09,Period 1,TCH-003,Teacher 03,SYN-SIS-000590,Synthetic Student 590,jortiz34@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-009,Honors Algebra 2 - Synthetic Section 07-09,Period 1,TCH-003,Teacher 03,SYN-SIS-000594,Synthetic Student 594,nrivera34@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-009,Honors Algebra 2 - Synthetic Section 07-09,Period 1,TCH-003,Teacher 03,SYN-SIS-000601,Synthetic Student 601,agarcia34@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-009,Honors Algebra 2 - Synthetic Section 07-09,Period 1,TCH-003,Teacher 03,SYN-SIS-000616,Synthetic Student 616,qbrooks34@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-009,Honors Algebra 2 - Synthetic Section 07-09,Period 1,TCH-003,Teacher 03,SYN-SIS-000632,Synthetic Student 632,lrivera34@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-009,Honors Algebra 2 - Synthetic Section 07-09,Period 1,TCH-003,Teacher 03,SYN-SIS-000634,Synthetic Student 634,npatel35@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-009,Honors Algebra 2 - Synthetic Section 07-09,Period 1,TCH-003,Teacher 03,SYN-SIS-000642,Synthetic Student 642,bjohnson35@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-009,Honors Algebra 2 - Synthetic Section 07-09,Period 1,TCH-003,Teacher 03,SYN-SIS-000643,Synthetic Student 643,ckim35@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-009,Honors Algebra 2 - Synthetic Section 07-09,Period 1,TCH-003,Teacher 03,SYN-SIS-000644,Synthetic Student 644,dlewis35@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-009,Honors Algebra 2 - Synthetic Section 07-09,Period 1,TCH-003,Teacher 03,SYN-SIS-000654,Synthetic Student 654,nbrooks35@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-009,Honors Algebra 2 - Synthetic Section 07-09,Period 1,TCH-003,Teacher 03,SYN-SIS-000659,Synthetic Student 659,tgarcia35@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-009,Honors Algebra 2 - Synthetic Section 07-09,Period 1,TCH-003,Teacher 03,SYN-SIS-000661,Synthetic Student 661,ajohnson35@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-009,Honors Algebra 2 - Synthetic Section 07-09,Period 1,TCH-003,Teacher 03,SYN-SIS-000676,Synthetic Student 676,qevans35@schoolname.example,9,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-010,Honors Algebra 2 - Synthetic Section 07-10,Period 2,TCH-003,Teacher 03,SYN-SIS-000521,Synthetic Student 521,achen33@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-010,Honors Algebra 2 - Synthetic Section 07-10,Period 2,TCH-003,Teacher 03,SYN-SIS-000552,Synthetic Student 552,lortiz33@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-010,Honors Algebra 2 - Synthetic Section 07-10,Period 2,TCH-003,Teacher 03,SYN-SIS-000558,Synthetic Student 558,spatel33@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-010,Honors Algebra 2 - Synthetic Section 07-10,Period 2,TCH-003,Teacher 03,SYN-SIS-000561,Synthetic Student 561,aevans33@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-010,Honors Algebra 2 - Synthetic Section 07-10,Period 2,TCH-003,Teacher 03,SYN-SIS-000576,Synthetic Student 576,qnguyen34@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-010,Honors Algebra 2 - Synthetic Section 07-10,Period 2,TCH-003,Teacher 03,SYN-SIS-000581,Synthetic Student 581,aflores34@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-010,Honors Algebra 2 - Synthetic Section 07-10,Period 2,TCH-003,Teacher 03,SYN-SIS-000585,Synthetic Student 585,ejohnson34@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2031-2032,SYN-CANVAS-MATH-ALG2-H-2031-2032,MATH-ALG2-H,Honors Algebra 2,honors,Y06-SEC-010,Honors Algebra 2 - Synthetic Section 07-10,Period 2,TCH-003,Teacher 03,SYN-SIS-000603,Synthetic Student 603,cibrahim34@schoolname.example,10,active
