Student,ID,SIS User ID,SIS Login ID,Email,Section,Assignment 01,Assignment 02,Assignment 03,Assignment 04,Assignment 05,Assignment 06,Assignment 07,Assignment 08,Assignment 09,Assignment 10,Assignment 11,Assignment 12,Assignment 13,Assignment 14
Synthetic Student 476,SYN-EXP-000476,SYN-SIS-000476,synthetic476,qortiz32@schoolname.example,Section D,,,,,,,43.56,47.46,40.23,0,42.02,48.96,42.83,47.43
Synthetic Student 477,SYN-EXP-000477,SYN-SIS-000477,synthetic477,rprice32@schoolname.example,Section A,,,,,,,44.25,58.31,52.79,54.32,55.11,52.01,49.93,57.6
Synthetic Student 478,SYN-EXP-000478,SYN-SIS-000478,synthetic478,sstone32@schoolname.example,Section B,,,,,,,30.07,34.79,37.99,35.34,33.75,47.62,38.08,45.33
Synthetic Student 479,SYN-EXP-000479,SYN-SIS-000479,synthetic479,tmiller32@schoolname.example,Section C,,,,,,,42.91,49.72,45.62,51.61,53.93,55.18,57.62,65.91
Synthetic Student 480,SYN-EXP-000480,SYN-SIS-000480,synthetic480,vrivera32@schoolname.example,Section D,,,,,,,21.95,0,29.81,41.47,36.43,44.96,49.04,52.54
Synthetic Student 481,SYN-EXP-000481,SYN-SIS-000481,synthetic481,apatel32@schoolname.example,Section A,,,,,,,26.51,0,0,47.82,40.31,0,41.1,48.23
Synthetic Student 482,SYN-EXP-000482,SYN-SIS-000482,synthetic482,bbrooks32@schoolname.example,Section B,,,,,,,62.36,66.85,74.25,72.2,70.5,71.5,73.73,73.14
Synthetic Student 483,SYN-EXP-000483,SYN-SIS-000483,synthetic483,cchen32@schoolname.example,Section C,,,,,,,30.15,36.77,41.48,42.75,0,50.67,0,52.95
Synthetic Student 484,SYN-EXP-000484,SYN-SIS-000484,synthetic484,ddavis32@schoolname.example,Section D,,,,,,,9.52,24.31,21.39,27.64,20.68,32,23.24,22.46
Synthetic Student 485,SYN-EXP-000485,SYN-SIS-000485,synthetic485,eevans32@schoolname.example,Section A,,,,,,,25.69,32.95,31.57,46.22,30.3,49.39,46.21,51.05
Synthetic Student 486,SYN-EXP-000486,SYN-SIS-000486,synthetic486,fflores33@schoolname.example,Section B,,,,,,,,,37.92,48.58,43.16,47.62,44.47,47.89
Synthetic Student 487,SYN-EXP-000487,SYN-SIS-000487,synthetic487,ggarcia33@schoolname.example,Section C,,,,,,,,,50.09,63.46,54.26,60.38,59.21,69.64
Synthetic Student 488,SYN-EXP-000488,SYN-SIS-000488,synthetic488,hhayes33@schoolname.example,Section D,,,,,,,,,34.49,44.55,39.19,52.08,51.08,52.26
Synthetic Student 489,SYN-EXP-000489,SYN-SIS-000489,synthetic489,iibrahim33@schoolname.example,Section A,,,,,,,,,30.18,38.82,39.54,0,35.55,43.31
Synthetic Student 490,SYN-EXP-000490,SYN-SIS-000490,synthetic490,jjohnson33@schoolname.example,Section B,,,,,,,,,25.97,34.67,28.63,46.3,38.96,46.59
Synthetic Student 491,SYN-EXP-000491,SYN-SIS-000491,synthetic491,kkim33@schoolname.example,Section C,,,,,,,,,14.14,27.64,24.32,23.2,24.09,24.39
Synthetic Student 492,SYN-EXP-000492,SYN-SIS-000492,synthetic492,llewis33@schoolname.example,Section D,,,,,,,,,43.59,46.6,51.86,55.8,49.95,50.46
Synthetic Student 493,SYN-EXP-000493,SYN-SIS-000493,synthetic493,mmartinez33@schoolname.example,Section A,,,,,,,,,52.76,53.27,46.71,56.41,56.05,58.76
Synthetic Student 494,SYN-EXP-000494,SYN-SIS-000494,synthetic494,nnelson33@schoolname.example,Section B,,,,,,,,,35.72,43.52,43.99,46.55,51.1,55.86
Synthetic Student 495,SYN-EXP-000495,SYN-SIS-000495,synthetic495,portiz33@schoolname.example,Section C,,,,,,,,,73.56,80.49,78.91,80.22,85.68,82.82
Synthetic Student 496,SYN-EXP-000496,SYN-SIS-000496,synthetic496,qprice33@schoolname.example,Section D,,,,,,,,,88.84,92.61,89.35,98.49,98.91,91.13
Synthetic Student 497,SYN-EXP-000497,SYN-SIS-000497,synthetic497,rstone33@schoolname.example,Section A,,,,,,,,,22.64,29.87,21.37,31.59,28.72,35.01
Synthetic Student 498,SYN-EXP-000498,SYN-SIS-000498,synthetic498,smiller33@schoolname.example,Section B,,,,,,,,,64.89,71.14,68.3,82.62,79.63,82.47
Synthetic Student 499,SYN-EXP-000499,SYN-SIS-000499,synthetic499,trivera33@schoolname.example,Section C,,,,,,,,,0,25.84,0,0,30.5,0
Synthetic Student 500,SYN-EXP-000500,SYN-SIS-000500,synthetic500,vnguyen33@schoolname.example,Section D,,,,,,,,,47.35,51.47,49.88,46.8,52.27,62.81
Synthetic Student 501,SYN-EXP-000501,SYN-SIS-000501,synthetic501,abrooks33@schoolname.example,Section A,,,,,,,,,26.02,36.2,44.15,43.57,46.32,0
Synthetic Student 502,SYN-EXP-000502,SYN-SIS-000502,synthetic502,bchen33@schoolname.example,Section B,,,,,,,,,43.49,59.26,56.3,56.11,48.94,58.88
Synthetic Student 503,SYN-EXP-000503,SYN-SIS-000503,synthetic503,cdavis33@schoolname.example,Section C,,,,,,,,,65.92,70.61,68.48,76.42,70.45,82.04
Synthetic Student 504,SYN-EXP-000504,SYN-SIS-000504,synthetic504,devans33@schoolname.example,Section D,,,,,,,,,69.28,80.83,77.91,78.64,76.58,85.77
Synthetic Student 505,SYN-EXP-000505,SYN-SIS-000505,synthetic505,eflores33@schoolname.example,Section A,,,,,,,,,32.57,44.29,40.08,53.12,55.28,60.83
Synthetic Student 506,SYN-EXP-000506,SYN-SIS-000506,synthetic506,fgarcia33@schoolname.example,Section B,,,,,,,,,52.9,57.86,51.83,65.13,56.06,61.82
Synthetic Student 507,SYN-EXP-000507,SYN-SIS-000507,synthetic507,ghayes33@schoolname.example,Section C,,,,,,,,,16.27,20.69,18.89,31.45,25.83,33.25
Synthetic Student 508,SYN-EXP-000508,SYN-SIS-000508,synthetic508,hibrahim33@schoolname.example,Section D,,,,,,,,,21.39,34.09,33.38,31.56,33.58,46.32
Synthetic Student 509,SYN-EXP-000509,SYN-SIS-000509,synthetic509,ijohnson33@schoolname.example,Section A,,,,,,,,,35.43,51.17,47.59,53.52,49.51,56.42
Synthetic Student 510,SYN-EXP-000510,SYN-SIS-000510,synthetic510,jkim33@schoolname.example,Section B,,,,,,,,,29,0,40.7,45.99,37.65,47.07
Synthetic Student 511,SYN-EXP-000511,SYN-SIS-000511,synthetic511,klewis33@schoolname.example,Section C,,,,,,,,,20.53,28.12,30.67,32.08,27.06,33.93
Synthetic Student 512,SYN-EXP-000512,SYN-SIS-000512,synthetic512,lmartinez33@schoolname.example,Section D,,,,,,,,,22.42,30.55,26.92,34.81,25.8,24.64
Synthetic Student 513,SYN-EXP-000513,SYN-SIS-000513,synthetic513,mnelson33@schoolname.example,Section A,,,,,,,,,12.91,16.09,8.62,15.37,7.88,15.15
Synthetic Student 514,SYN-EXP-000514,SYN-SIS-000514,synthetic514,nortiz33@schoolname.example,Section B,,,,,,,,,61.92,57.45,62.2,65.26,62.32,68.44
Synthetic Student 515,SYN-EXP-000515,SYN-SIS-000515,synthetic515,pprice33@schoolname.example,Section C,,,,,,,,,29.22,41.47,34.08,45.05,45.38,49.03
Synthetic Student 516,SYN-EXP-000516,SYN-SIS-000516,synthetic516,qstone33@schoolname.example,Section D,,,,,,,,,44.11,49.51,42.17,55.43,49.3,50.33
Synthetic Student 517,SYN-EXP-000517,SYN-SIS-000517,synthetic517,rmiller33@schoolname.example,Section A,,,,,,,,,46.94,51.59,48.31,54.12,51.27,59.53
Synthetic Student 518,SYN-EXP-000518,SYN-SIS-000518,synthetic518,srivera33@schoolname.example,Section B,,,,,,,,,44.85,0,48.67,59.43,51.32,52.59
Synthetic Student 519,SYN-EXP-000519,SYN-SIS-000519,synthetic519,tnguyen33@schoolname.example,Section C,,,,,,,,,46.2,49.14,42.52,49.11,48.58,0
Synthetic Student 520,SYN-EXP-000520,SYN-SIS-000520,synthetic520,vpatel33@schoolname.example,Section D,,,,,,,,,60.74,62.86,61.17,61.78,62.95,66.06
Synthetic Student 521,SYN-EXP-000521,SYN-SIS-000521,synthetic521,achen33@schoolname.example,Section A,,,,,,,,,58.76,64.08,58.98,62.73,63.65,70.43
Synthetic Student 522,SYN-EXP-000522,SYN-SIS-000522,synthetic522,bdavis33@schoolname.example,Section B,,,,,,,,,33.08,38.55,35.89,46.41,41.66,45.59
Synthetic Student 523,SYN-EXP-000523,SYN-SIS-000523,synthetic523,cevans33@schoolname.example,Section C,,,,,,,,,20.56,30.06,18.38,31.37,33.25,39.18
Synthetic Student 524,SYN-EXP-000524,SYN-SIS-000524,synthetic524,dflores33@schoolname.example,Section D,,,,,,,,,30.8,36.49,35.41,39.31,0,0
Synthetic Student 525,SYN-EXP-000525,SYN-SIS-000525,synthetic525,egarcia33@schoolname.example,Section A,,,,,,,,,38.41,49.17,44.35,54.7,46.83,57.22
Synthetic Student 526,SYN-EXP-000526,SYN-SIS-000526,synthetic526,fhayes33@schoolname.example,Section B,,,,,,,,,85.1,87.58,80.95,83.79,82.89,81.28
Synthetic Student 527,SYN-EXP-000527,SYN-SIS-000527,synthetic527,gibrahim33@schoolname.example,Section C,,,,,,,,,79.52,88.46,80.96,82.56,84.51,85.04
Synthetic Student 528,SYN-EXP-000528,SYN-SIS-000528,synthetic528,hjohnson33@schoolname.example,Section D,,,,,,,,,61.86,69.83,70.58,78.38,72.39,84.35
Synthetic Student 529,SYN-EXP-000529,SYN-SIS-000529,synthetic529,ikim33@schoolname.example,Section A,,,,,,,,,60.6,65.99,0,68.88,0,73.17
Synthetic Student 530,SYN-EXP-000530,SYN-SIS-000530,synthetic530,jlewis33@schoolname.example,Section B,,,,,,,,,43.34,50.92,51.39,0,51.38,57.99
Synthetic Student 531,SYN-EXP-000531,SYN-SIS-000531,synthetic531,kmartinez33@schoolname.example,Section C,,,,,,,,,21.85,31.83,25.78,36.38,31.55,38.1
Synthetic Student 532,SYN-EXP-000532,SYN-SIS-000532,synthetic532,lnelson33@schoolname.example,Section D,,,,,,,,,35.47,40.56,39.67,47.35,44.76,42.68
Synthetic Student 533,SYN-EXP-000533,SYN-SIS-000533,synthetic533,mortiz33@schoolname.example,Section A,,,,,,,,,39.16,49.62,47.74,56.13,49.57,57.97
Synthetic Student 534,SYN-EXP-000534,SYN-SIS-000534,synthetic534,nprice33@schoolname.example,Section B,,,,,,,,,49.15,58.05,0,51,48.55,56.07
Synthetic Student 535,SYN-EXP-000535,SYN-SIS-000535,synthetic535,pstone33@schoolname.example,Section C,,,,,,,,,28.48,41.81,37.15,46.21,36.14,46.87
Synthetic Student 536,SYN-EXP-000536,SYN-SIS-000536,synthetic536,qmiller33@schoolname.example,Section D,,,,,,,,,0,73.92,0,73.09,0,72.51
Synthetic Student 537,SYN-EXP-000537,SYN-SIS-000537,synthetic537,rrivera33@schoolname.example,Section A,,,,,,,,,9.85,26.09,17.6,22.39,18.61,26.79
Synthetic Student 538,SYN-EXP-000538,SYN-SIS-000538,synthetic538,snguyen33@schoolname.example,Section B,,,,,,,,,48.92,55.08,53.46,58.86,53.35,63.12
Synthetic Student 539,SYN-EXP-000539,SYN-SIS-000539,synthetic539,tpatel33@schoolname.example,Section C,,,,,,,,,53.43,64.32,55.7,59.14,56.28,65.31
Synthetic Student 540,SYN-EXP-000540,SYN-SIS-000540,synthetic540,vbrooks33@schoolname.example,Section D,,,,,,,,,46.93,57.16,49.68,56.76,57.2,66.32
Synthetic Student 541,SYN-EXP-000541,SYN-SIS-000541,synthetic541,adavis33@schoolname.example,Section A,,,,,,,,,34.84,41.55,42.67,45.39,40.31,51.25
Synthetic Student 542,SYN-EXP-000542,SYN-SIS-000542,synthetic542,bevans33@schoolname.example,Section B,,,,,,,,,23.72,0,29.3,38.93,35.39,46.28
Synthetic Student 543,SYN-EXP-000543,SYN-SIS-000543,synthetic543,cflores33@schoolname.example,Section C,,,,,,,,,0,45.82,39.56,39.12,41.64,43.39
Synthetic Student 544,SYN-EXP-000544,SYN-SIS-000544,synthetic544,dgarcia33@schoolname.example,Section D,,,,,,,,,29.15,36.29,35.11,0,49.59,53.17
Synthetic Student 545,SYN-EXP-000545,SYN-SIS-000545,synthetic545,ehayes33@schoolname.example,Section A,,,,,,,,,50.87,60.46,58.46,68.04,62.76,71.77
Synthetic Student 546,SYN-EXP-000546,SYN-SIS-000546,synthetic546,fibrahim33@schoolname.example,Section B,,,,,,,,,49.05,53.13,53.18,57.51,56.25,63.25
Synthetic Student 547,SYN-EXP-000547,SYN-SIS-000547,synthetic547,gjohnson33@schoolname.example,Section C,,,,,,,,,43.55,45.42,52.62,56.14,49.21,56.55
Synthetic Student 548,SYN-EXP-000548,SYN-SIS-000548,synthetic548,hkim33@schoolname.example,Section D,,,,,,,,,30.33,42.68,36.36,0,44.31,49.8
Synthetic Student 549,SYN-EXP-000549,SYN-SIS-000549,synthetic549,ilewis33@schoolname.example,Section A,,,,,,,,,27.13,36.58,39.7,52.08,46.58,44.13
Synthetic Student 550,SYN-EXP-000550,SYN-SIS-000550,synthetic550,jmartinez33@schoolname.example,Section B,,,,,,,,,37.16,47.07,35.61,47.51,46.14,46.37
Synthetic Student 551,SYN-EXP-000551,SYN-SIS-000551,synthetic551,knelson33@schoolname.example,Section C,,,,,,,,,55.33,62.3,58.94,70.65,67.29,75.5
Synthetic Student 552,SYN-EXP-000552,SYN-SIS-000552,synthetic552,lortiz33@schoolname.example,Section D,,,,,,,,,58.98,64.35,56.05,65.44,64.54,64.78
Synthetic Student 553,SYN-EXP-000553,SYN-SIS-000553,synthetic553,mprice33@schoolname.example,Section A,,,,,,,,,41.15,51.8,45.07,55.47,53,64.53
Synthetic Student 554,SYN-EXP-000554,SYN-SIS-000554,synthetic554,nstone33@schoolname.example,Section B,,,,,,,,,34.21,47.35,37.24,47.03,43.94,52.31
Synthetic Student 555,SYN-EXP-000555,SYN-SIS-000555,synthetic555,pmiller33@schoolname.example,Section C,,,,,,,,,62.38,68.98,64.8,80.11,72.95,84.08
Synthetic Student 556,SYN-EXP-000556,SYN-SIS-000556,synthetic556,qrivera33@schoolname.example,Section D,,,,,,,,,25.44,30.17,32.41,35.4,31.17,33.55
Synthetic Student 557,SYN-EXP-000557,SYN-SIS-000557,synthetic557,rnguyen33@schoolname.example,Section A,,,,,,,,,24.9,38.94,35.29,32.34,29.98,25.92
Synthetic Student 558,SYN-EXP-000558,SYN-SIS-000558,synthetic558,spatel33@schoolname.example,Section B,,,,,,,,,81.54,81.51,84.82,88.75,82.9,90.52
Synthetic Student 559,SYN-EXP-000559,SYN-SIS-000559,synthetic559,tbrooks33@schoolname.example,Section C,,,,,,,,,21.08,33.41,25.39,0,30.95,24.52
Synthetic Student 560,SYN-EXP-000560,SYN-SIS-000560,synthetic560,vchen33@schoolname.example,Section D,,,,,,,,,56.14,58.29,54.96,64.34,60.64,64.32
Synthetic Student 561,SYN-EXP-000561,SYN-SIS-000561,synthetic561,aevans33@schoolname.example,Section A,,,,,,,,,59.75,56.91,52.85,64.79,64.36,67.73
Synthetic Student 562,SYN-EXP-000562,SYN-SIS-000562,synthetic562,bflores33@schoolname.example,Section B,,,,,,,,,0,0,86.08,89.58,86.25,86.33
Synthetic Student 563,SYN-EXP-000563,SYN-SIS-000563,synthetic563,cgarcia33@schoolname.example,Section C,,,,,,,,,38.39,39.87,38.25,44.8,46.77,48.27
Synthetic Student 564,SYN-EXP-000564,SYN-SIS-000564,synthetic564,dhayes33@schoolname.example,Section D,,,,,,,,,75.42,80.43,0,79.48,77.87,78.5
Synthetic Student 565,SYN-EXP-000565,SYN-SIS-000565,synthetic565,eibrahim33@schoolname.example,Section A,,,,,,,,,34.77,30.22,31.13,36.07,32.85,39.76
Synthetic Student 566,SYN-EXP-000566,SYN-SIS-000566,synthetic566,fjohnson33@schoolname.example,Section B,,,,,,,,,47.39,51.02,0,61.17,56.4,53.39
Synthetic Student 567,SYN-EXP-000567,SYN-SIS-000567,synthetic567,gkim33@schoolname.example,Section C,,,,,,,,,30.82,0,37.44,53.88,46.42,52.98
Synthetic Student 568,SYN-EXP-000568,SYN-SIS-000568,synthetic568,hlewis33@schoolname.example,Section D,,,,,,,,,43.38,47.82,49.56,50.57,46.2,51.83
Synthetic Student 569,SYN-EXP-000569,SYN-SIS-000569,synthetic569,imartinez33@schoolname.example,Section A,,,,,,,,,0,48,0,58.46,55.68,0
Synthetic Student 570,SYN-EXP-000570,SYN-SIS-000570,synthetic570,jnelson33@schoolname.example,Section B,,,,,,,,,52.33,0,59.15,0,60.94,68.84
Synthetic Student 571,SYN-EXP-000571,SYN-SIS-000571,synthetic571,kortiz33@schoolname.example,Section C,,,,,,,,,24.65,33.08,26.68,33.49,30.62,43.4
Synthetic Student 572,SYN-EXP-000572,SYN-SIS-000572,synthetic572,lprice33@schoolname.example,Section D,,,,,,,,,63.96,71.83,71.34,78.35,72.21,80.83
Synthetic Student 573,SYN-EXP-000573,SYN-SIS-000573,synthetic573,mstone33@schoolname.example,Section A,,,,,,,,,31.02,43.41,37.93,49.64,50.45,51.72
Synthetic Student 574,SYN-EXP-000574,SYN-SIS-000574,synthetic574,nmiller33@schoolname.example,Section B,,,,,,,,,25.47,35.94,28.59,37.94,33.9,35.76
Synthetic Student 575,SYN-EXP-000575,SYN-SIS-000575,synthetic575,privera34@schoolname.example,Section C,,,,,,,,,,,11.14,20.09,14.17,22.16
Synthetic Student 576,SYN-EXP-000576,SYN-SIS-000576,synthetic576,qnguyen34@schoolname.example,Section D,,,,,,,,,,,58.2,0,61.14,69.32
Synthetic Student 577,SYN-EXP-000577,SYN-SIS-000577,synthetic577,rpatel34@schoolname.example,Section A,,,,,,,,,,,35.87,40.81,35.2,41.92
Synthetic Student 578,SYN-EXP-000578,SYN-SIS-000578,synthetic578,sbrooks34@schoolname.example,Section B,,,,,,,,,,,43.27,43.09,42.88,45.25
Synthetic Student 579,SYN-EXP-000579,SYN-SIS-000579,synthetic579,tchen34@schoolname.example,Section C,,,,,,,,,,,36.83,46.56,44,45.53
Synthetic Student 580,SYN-EXP-000580,SYN-SIS-000580,synthetic580,vdavis34@schoolname.example,Section D,,,,,,,,,,,37,41.79,37.8,52.54
Synthetic Student 581,SYN-EXP-000581,SYN-SIS-000581,synthetic581,aflores34@schoolname.example,Section A,,,,,,,,,,,67.65,72.19,69.41,79.26
Synthetic Student 582,SYN-EXP-000582,SYN-SIS-000582,synthetic582,bgarcia34@schoolname.example,Section B,,,,,,,,,,,0,44.49,40.05,49.72
Synthetic Student 583,SYN-EXP-000583,SYN-SIS-000583,synthetic583,chayes34@schoolname.example,Section C,,,,,,,,,,,41.2,54.55,47.49,59.17
Synthetic Student 584,SYN-EXP-000584,SYN-SIS-000584,synthetic584,dibrahim34@schoolname.example,Section D,,,,,,,,,,,48.91,54.57,47.04,59.89
Synthetic Student 585,SYN-EXP-000585,SYN-SIS-000585,synthetic585,ejohnson34@schoolname.example,Section A,,,,,,,,,,,55.43,64.55,53.43,70.73
Synthetic Student 586,SYN-EXP-000586,SYN-SIS-000586,synthetic586,fkim34@schoolname.example,Section B,,,,,,,,,,,29.23,34.36,35.66,44.36
Synthetic Student 587,SYN-EXP-000587,SYN-SIS-000587,synthetic587,glewis34@schoolname.example,Section C,,,,,,,,,,,42.96,45.83,38.76,49.26
Synthetic Student 588,SYN-EXP-000588,SYN-SIS-000588,synthetic588,hmartinez34@schoolname.example,Section D,,,,,,,,,,,46.59,0,55.11,62.75
Synthetic Student 589,SYN-EXP-000589,SYN-SIS-000589,synthetic589,inelson34@schoolname.example,Section A,,,,,,,,,,,65.77,67.9,0,78.62
Synthetic Student 590,SYN-EXP-000590,SYN-SIS-000590,synthetic590,jortiz34@schoolname.example,Section B,,,,,,,,,,,81.62,92.97,81.48,92.93
Synthetic Student 591,SYN-EXP-000591,SYN-SIS-000591,synthetic591,kprice34@schoolname.example,Section C,,,,,,,,,,,61.59,60.84,59.65,68.87
Synthetic Student 592,SYN-EXP-000592,SYN-SIS-000592,synthetic592,lstone34@schoolname.example,Section D,,,,,,,,,,,0,19.69,0,18.05
Synthetic Student 593,SYN-EXP-000593,SYN-SIS-000593,synthetic593,mmiller34@schoolname.example,Section A,,,,,,,,,,,37.21,48.21,39.94,42.87
Synthetic Student 594,SYN-EXP-000594,SYN-SIS-000594,synthetic594,nrivera34@schoolname.example,Section B,,,,,,,,,,,85,86.03,78.88,90.04
Synthetic Student 595,SYN-EXP-000595,SYN-SIS-000595,synthetic595,pnguyen34@schoolname.example,Section C,,,,,,,,,,,21.03,0,24.61,30.11
Synthetic Student 596,SYN-EXP-000596,SYN-SIS-000596,synthetic596,qpatel34@schoolname.example,Section D,,,,,,,,,,,15.76,25.65,21.38,30.9
Synthetic Student 597,SYN-EXP-000597,SYN-SIS-000597,synthetic597,rbrooks34@schoolname.example,Section A,,,,,,,,,,,0,32.91,36.27,42.26
Synthetic Student 598,SYN-EXP-000598,SYN-SIS-000598,synthetic598,schen34@schoolname.example,Section B,,,,,,,,,,,33.62,41.53,44.88,41.63
Synthetic Student 599,SYN-EXP-000599,SYN-SIS-000599,synthetic599,tdavis34@schoolname.example,Section C,,,,,,,,,,,41.06,50.79,0,48.71
Synthetic Student 600,SYN-EXP-000600,SYN-SIS-000600,synthetic600,vevans34@schoolname.example,Section D,,,,,,,,,,,31.46,40.95,31.32,0
Synthetic Student 601,SYN-EXP-000601,SYN-SIS-000601,synthetic601,agarcia34@schoolname.example,Section A,,,,,,,,,,,68.32,77.31,80.08,83.27
Synthetic Student 602,SYN-EXP-000602,SYN-SIS-000602,synthetic602,bhayes34@schoolname.example,Section B,,,,,,,,,,,33.9,46.98,38.92,48.14
Synthetic Student 603,SYN-EXP-000603,SYN-SIS-000603,synthetic603,cibrahim34@schoolname.example,Section C,,,,,,,,,,,65.26,67.53,69.34,73.1
Synthetic Student 604,SYN-EXP-000604,SYN-SIS-000604,synthetic604,djohnson34@schoolname.example,Section D,,,,,,,,,,,0,90.44,93.06,92.63
Synthetic Student 605,SYN-EXP-000605,SYN-SIS-000605,synthetic605,ekim34@schoolname.example,Section A,,,,,,,,,,,77.85,0,0,85.68
Synthetic Student 606,SYN-EXP-000606,SYN-SIS-000606,synthetic606,flewis34@schoolname.example,Section B,,,,,,,,,,,0,32.68,0,0
Synthetic Student 607,SYN-EXP-000607,SYN-SIS-000607,synthetic607,gmartinez34@schoolname.example,Section C,,,,,,,,,,,64.24,61.26,63.22,65.96
Synthetic Student 608,SYN-EXP-000608,SYN-SIS-000608,synthetic608,hnelson34@schoolname.example,Section D,,,,,,,,,,,37.89,47.55,45.98,52.35
Synthetic Student 609,SYN-EXP-000609,SYN-SIS-000609,synthetic609,iortiz34@schoolname.example,Section A,,,,,,,,,,,89.91,84.75,87.59,87.93
Synthetic Student 610,SYN-EXP-000610,SYN-SIS-000610,synthetic610,jprice34@schoolname.example,Section B,,,,,,,,,,,9.02,21.34,17.39,15.31
Synthetic Student 611,SYN-EXP-000611,SYN-SIS-000611,synthetic611,kstone34@schoolname.example,Section C,,,,,,,,,,,20.9,25.1,20.36,33.75
Synthetic Student 612,SYN-EXP-000612,SYN-SIS-000612,synthetic612,lmiller34@schoolname.example,Section D,,,,,,,,,,,18.66,30.23,30.12,37.75
Synthetic Student 613,SYN-EXP-000613,SYN-SIS-000613,synthetic613,mrivera34@schoolname.example,Section A,,,,,,,,,,,31.95,38.85,29.79,39.8
Synthetic Student 614,SYN-EXP-000614,SYN-SIS-000614,synthetic614,nnguyen34@schoolname.example,Section B,,,,,,,,,,,12.59,23.64,20.57,0
Synthetic Student 615,SYN-EXP-000615,SYN-SIS-000615,synthetic615,ppatel34@schoolname.example,Section C,,,,,,,,,,,87.4,88.92,93.05,88.34
Synthetic Student 616,SYN-EXP-000616,SYN-SIS-000616,synthetic616,qbrooks34@schoolname.example,Section D,,,,,,,,,,,59.32,66.06,64.56,67.55
Synthetic Student 617,SYN-EXP-000617,SYN-SIS-000617,synthetic617,rchen34@schoolname.example,Section A,,,,,,,,,,,45.67,45.31,41.77,51.32
Synthetic Student 618,SYN-EXP-000618,SYN-SIS-000618,synthetic618,sdavis34@schoolname.example,Section B,,,,,,,,,,,40.43,37.22,33.38,0
Synthetic Student 619,SYN-EXP-000619,SYN-SIS-000619,synthetic619,tevans34@schoolname.example,Section C,,,,,,,,,,,70.42,79.3,73.46,77.78
Synthetic Student 620,SYN-EXP-000620,SYN-SIS-000620,synthetic620,vflores34@schoolname.example,Section D,,,,,,,,,,,3.88,17.89,15.97,29.22
Synthetic Student 621,SYN-EXP-000621,SYN-SIS-000621,synthetic621,ahayes34@schoolname.example,Section A,,,,,,,,,,,29,32.08,34.07,38.89
Synthetic Student 622,SYN-EXP-000622,SYN-SIS-000622,synthetic622,bibrahim34@schoolname.example,Section B,,,,,,,,,,,56.06,57.83,61.67,65.91
Synthetic Student 623,SYN-EXP-000623,SYN-SIS-000623,synthetic623,cjohnson34@schoolname.example,Section C,,,,,,,,,,,0,43.48,45.26,46.19
Synthetic Student 624,SYN-EXP-000624,SYN-SIS-000624,synthetic624,dkim34@schoolname.example,Section D,,,,,,,,,,,0,51.68,46.66,51.22
Synthetic Student 625,SYN-EXP-000625,SYN-SIS-000625,synthetic625,elewis34@schoolname.example,Section A,,,,,,,,,,,27.06,21.76,31.06,0
Synthetic Student 626,SYN-EXP-000626,SYN-SIS-000626,synthetic626,fmartinez34@schoolname.example,Section B,,,,,,,,,,,39.03,47.89,41.26,52.48
Synthetic Student 627,SYN-EXP-000627,SYN-SIS-000627,synthetic627,gnelson34@schoolname.example,Section C,,,,,,,,,,,53.42,52.19,53.12,61.5
Synthetic Student 628,SYN-EXP-000628,SYN-SIS-000628,synthetic628,hortiz34@schoolname.example,Section D,,,,,,,,,,,89,0,85.56,92.87
Synthetic Student 629,SYN-EXP-000629,SYN-SIS-000629,synthetic629,iprice34@schoolname.example,Section A,,,,,,,,,,,71.95,0,71.91,78.32
Synthetic Student 630,SYN-EXP-000630,SYN-SIS-000630,synthetic630,jstone34@schoolname.example,Section B,,,,,,,,,,,35.01,48.4,43.55,46.77
Synthetic Student 631,SYN-EXP-000631,SYN-SIS-000631,synthetic631,kmiller34@schoolname.example,Section C,,,,,,,,,,,13.45,26.89,21.08,27.77
Synthetic Student 632,SYN-EXP-000632,SYN-SIS-000632,synthetic632,lrivera34@schoolname.example,Section D,,,,,,,,,,,77,74.77,81.19,82.31
Synthetic Student 633,SYN-EXP-000633,SYN-SIS-000633,synthetic633,mnguyen34@schoolname.example,Section A,,,,,,,,,,,51.83,65.49,59.39,64.01
Synthetic Student 634,SYN-EXP-000634,SYN-SIS-000634,synthetic634,npatel35@schoolname.example,Section B,,,,,,,,,,,,,75.75,82.03
Synthetic Student 635,SYN-EXP-000635,SYN-SIS-000635,synthetic635,pbrooks35@schoolname.example,Section C,,,,,,,,,,,,,79.02,80.15
Synthetic Student 636,SYN-EXP-000636,SYN-SIS-000636,synthetic636,qchen35@schoolname.example,Section D,,,,,,,,,,,,,0,68.82
Synthetic Student 637,SYN-EXP-000637,SYN-SIS-000637,synthetic637,rdavis35@schoolname.example,Section A,,,,,,,,,,,,,50.39,61.06
Synthetic Student 638,SYN-EXP-000638,SYN-SIS-000638,synthetic638,sevans35@schoolname.example,Section B,,,,,,,,,,,,,57.93,60.78
Synthetic Student 639,SYN-EXP-000639,SYN-SIS-000639,synthetic639,tflores35@schoolname.example,Section C,,,,,,,,,,,,,45.52,0
Synthetic Student 640,SYN-EXP-000640,SYN-SIS-000640,synthetic640,vgarcia35@schoolname.example,Section D,,,,,,,,,,,,,48.17,54.36
Synthetic Student 641,SYN-EXP-000641,SYN-SIS-000641,synthetic641,aibrahim35@schoolname.example,Section A,,,,,,,,,,,,,25.49,36.03
